id,year,month,day,station
63654,2022,11,14,KSFX
63655,2022,11,14,KSGF
63656,2022,11,14,KSHV
63657,2022,11,14,KSJT
63658,2022,11,14,KSOX
63659,2022,11,14,KSRX
63660,2022,11,14,KTBW
63661,2022,11,14,KTFX
63662,2022,11,14,KTLH
63663,2022,11,14,KTLX
63664,2022,11,14,KTWX
63665,2022,11,14,KTYX
63666,2022,11,14,KUEX
63667,2022,11,14,KVAX
63668,2022,11,14,KVBX
63669,2022,11,14,KVNX
63670,2022,11,14,KVTX
63671,2022,11,14,KVWX
63672,2022,11,14,KYUX
63673,2022,11,14,PACG
63674,2022,11,14,PAEC
63675,2022,11,14,PAHG
63676,2022,11,14,PAIH
63677,2022,11,14,PAKC
63678,2022,11,14,PAPD
63679,2022,11,14,PGUA
63680,2022,11,14,PHKI
63681,2022,11,14,PHKM
63682,2022,11,14,PHMO
63683,2022,11,14,PHWA
63684,2022,11,14,RKJK
63685,2022,11,14,RODN
63686,2022,11,14,TADW
63687,2022,11,14,TATL
63688,2022,11,14,TBNA
63689,2022,11,14,TBOS
63690,2022,11,14,TBWI
63691,2022,11,14,TCLT
63692,2022,11,14,TCMH
63693,2022,11,14,TCVG
63694,2022,11,14,TDAL
63695,2022,11,14,TDAY
63696,2022,11,14,TDCA
63697,2022,11,14,TDEN
63698,2022,11,14,TDFW
63699,2022,11,14,TDTW
63700,2022,11,14,TEWR
63701,2022,11,14,TFLL
63702,2022,11,14,THOU
63703,2022,11,14,TIAD
63704,2022,11,14,TIAH
63705,2022,11,14,TICH
63706,2022,11,14,TIDS
63707,2022,11,14,TJFK
63708,2022,11,14,TJUA
63709,2022,11,14,TLAS
63710,2022,11,14,TLVE
63711,2022,11,14,TMCI
63712,2022,11,14,TMCO
63713,2022,11,14,TMDW
63714,2022,11,14,TMEM
63715,2022,11,14,TMIA
63716,2022,11,14,TMKE
63717,2022,11,14,TMSP
63718,2022,11,14,TMSY
63719,2022,11,14,TOKC
63720,2022,11,14,TORD
63721,2022,11,14,TPHL
63722,2022,11,14,TPHX
63723,2022,11,14,TPIT
63724,2022,11,14,TRDU
63725,2022,11,14,TSDF
63726,2022,11,14,TSJU
63727,2022,11,14,TSLC
63728,2022,11,14,TSTL
63729,2022,11,14,TTPA
63730,2022,11,14,TTUL
63731,2022,11,15,FOP1
63732,2022,11,15,KABR
63733,2022,11,15,KABX
63734,2022,11,15,KAKQ
63735,2022,11,15,KAMA
63736,2022,11,15,KAMX
63737,2022,11,15,KAPX
63738,2022,11,15,KARX
63739,2022,11,15,KATX
63740,2022,11,15,KBBX
63741,2022,11,15,KBGM
63742,2022,11,15,KBHX
63743,2022,11,15,KBIS
63744,2022,11,15,KBLX
63745,2022,11,15,KBMX
63746,2022,11,15,KBOX
63747,2022,11,15,KBRO
63748,2022,11,15,KBUF
63749,2022,11,15,KBYX
63750,2022,11,15,KCAE
63751,2022,11,15,KCBW
63752,2022,11,15,KCBX
63753,2022,11,15,KCCX
63754,2022,11,15,KCLE
63755,2022,11,15,KCLX
63756,2022,11,15,KCRP
63757,2022,11,15,KCXX
63758,2022,11,15,KCYS
63759,2022,11,15,KDAX
63760,2022,11,15,KDDC
63761,2022,11,15,KDFX
63762,2022,11,15,KDGX
63763,2022,11,15,KDIX
63764,2022,11,15,KDLH
63765,2022,11,15,KDMX
63766,2022,11,15,KDOX
63767,2022,11,15,KDTX
63768,2022,11,15,KDVN
63769,2022,11,15,KDYX
63770,2022,11,15,KEAX
63771,2022,11,15,KEMX
63772,2022,11,15,KENX
63773,2022,11,15,KEOX
63774,2022,11,15,KEPZ
63775,2022,11,15,KESX
63776,2022,11,15,KEVX
63777,2022,11,15,KEWX
63778,2022,11,15,KEYX
63779,2022,11,15,KFCX
63780,2022,11,15,KFDR
63781,2022,11,15,KFDX
63782,2022,11,15,KFFC
63783,2022,11,15,KFSD
63784,2022,11,15,KFSX
63785,2022,11,15,KFTG
63786,2022,11,15,KFWS
63787,2022,11,15,KGGW
63788,2022,11,15,KGJX
63789,2022,11,15,KGLD
63790,2022,11,15,KGRB
63791,2022,11,15,KGRK
63792,2022,11,15,KGRR
63793,2022,11,15,KGSP
63794,2022,11,15,KGWX
63795,2022,11,15,KGYX
63796,2022,11,15,KHDX
63797,2022,11,15,KHGX
63798,2022,11,15,KHNX
63799,2022,11,15,KHPX
63800,2022,11,15,KHTX
63801,2022,11,15,KICT
63802,2022,11,15,KICX
63803,2022,11,15,KILN
63804,2022,11,15,KILX
63805,2022,11,15,KIND
63806,2022,11,15,KINX
63807,2022,11,15,KIWA
63808,2022,11,15,KIWX
63809,2022,11,15,KJAX
63810,2022,11,15,KJGX
63811,2022,11,15,KJKL
63812,2022,11,15,KLBB
63813,2022,11,15,KLCH
63814,2022,11,15,KLGX
63815,2022,11,15,KLIX
63816,2022,11,15,KLNX
63817,2022,11,15,KLOT
63818,2022,11,15,KLRX
63819,2022,11,15,KLSX
63820,2022,11,15,KLTX
63821,2022,11,15,KLVX
63822,2022,11,15,KLWX
63823,2022,11,15,KLZK
63824,2022,11,15,KMAF
63825,2022,11,15,KMAX
63826,2022,11,15,KMBX
63827,2022,11,15,KMHX
63828,2022,11,15,KMKX
63829,2022,11,15,KMLB
63830,2022,11,15,KMOB
63831,2022,11,15,KMPX
63832,2022,11,15,KMQT
63833,2022,11,15,KMRX
63834,2022,11,15,KMSX
63835,2022,11,15,KMTX
63836,2022,11,15,KMUX
63837,2022,11,15,KMVX
63838,2022,11,15,KMXX
63839,2022,11,15,KNKX
63840,2022,11,15,KNQA
63841,2022,11,15,KOAX
63842,2022,11,15,KOHX
63843,2022,11,15,KOKX
63844,2022,11,15,KOTX
63845,2022,11,15,KPAH
63846,2022,11,15,KPBZ
63847,2022,11,15,KPDT
63848,2022,11,15,KPOE
63849,2022,11,15,KPUX
63850,2022,11,15,KRAX
63851,2022,11,15,KRGX
63852,2022,11,15,KRIW
63853,2022,11,15,KRLX
63854,2022,11,15,KRTX
63855,2022,11,15,KSFX
63856,2022,11,15,KSGF
63857,2022,11,15,KSHV
63858,2022,11,15,KSJT
63859,2022,11,15,KSOX
63860,2022,11,15,KSRX
63861,2022,11,15,KTBW
63862,2022,11,15,KTFX
63863,2022,11,15,KTLH
63864,2022,11,15,KTLX
63865,2022,11,15,KTWX
63866,2022,11,15,KTYX
63867,2022,11,15,KUDX
63868,2022,11,15,KUEX
63869,2022,11,15,KVAX
63870,2022,11,15,KVBX
63871,2022,11,15,KVNX
63872,2022,11,15,KVTX
63873,2022,11,15,KVWX
63874,2022,11,15,KYUX
63875,2022,11,15,PACG
63876,2022,11,15,PAEC
63877,2022,11,15,PAHG
63878,2022,11,15,PAIH
63879,2022,11,15,PAKC
63880,2022,11,15,PAPD
63881,2022,11,15,PGUA
63882,2022,11,15,PHKI
63883,2022,11,15,PHKM
63884,2022,11,15,PHMO
63885,2022,11,15,PHWA
63886,2022,11,15,RKJK
63887,2022,11,15,RODN
63888,2022,11,15,TADW
63889,2022,11,15,TATL
63890,2022,11,15,TBNA
63891,2022,11,15,TBOS
63892,2022,11,15,TBWI
63893,2022,11,15,TCLT
63894,2022,11,15,TCMH
63895,2022,11,15,TCVG
63896,2022,11,15,TDAL
63897,2022,11,15,TDAY
63898,2022,11,15,TDCA
63899,2022,11,15,TDEN
63900,2022,11,15,TDFW
63901,2022,11,15,TDTW
63902,2022,11,15,TEWR
63903,2022,11,15,TFLL
63904,2022,11,15,THOU
63905,2022,11,15,TIAD
63906,2022,11,15,TIAH
63907,2022,11,15,TICH
63908,2022,11,15,TIDS
63909,2022,11,15,TJFK
63910,2022,11,15,TJUA
63911,2022,11,15,TLAS
63912,2022,11,15,TLVE
63913,2022,11,15,TMCI
63914,2022,11,15,TMCO
63915,2022,11,15,TMDW
63916,2022,11,15,TMEM
63917,2022,11,15,TMIA
63918,2022,11,15,TMKE
63919,2022,11,15,TMSP
63920,2022,11,15,TMSY
63921,2022,11,15,TOKC
63922,2022,11,15,TORD
63923,2022,11,15,TPHL
63924,2022,11,15,TPHX
63925,2022,11,15,TPIT
63926,2022,11,15,TRDU
63927,2022,11,15,TSDF
63928,2022,11,15,TSJU
63929,2022,11,15,TSLC
63930,2022,11,15,TSTL
63931,2022,11,15,TTPA
63932,2022,11,15,TTUL
63933,2022,11,16,FOP1
63934,2022,11,16,KABR
63935,2022,11,16,KABX
63936,2022,11,16,KAKQ
63937,2022,11,16,KAMA
63938,2022,11,16,KAMX
63939,2022,11,16,KAPX
63940,2022,11,16,KARX
63941,2022,11,16,KATX
63942,2022,11,16,KBBX
63943,2022,11,16,KBGM
63944,2022,11,16,KBHX
63945,2022,11,16,KBIS
63946,2022,11,16,KBLX
63947,2022,11,16,KBMX
63948,2022,11,16,KBOX
63949,2022,11,16,KBRO
63950,2022,11,16,KBUF
63951,2022,11,16,KBYX
63952,2022,11,16,KCAE
63953,2022,11,16,KCBW
63954,2022,11,16,KCBX
63955,2022,11,16,KCCX
63956,2022,11,16,KCLE
63957,2022,11,16,KCLX
63958,2022,11,16,KCRP
63959,2022,11,16,KCXX
63960,2022,11,16,KCYS
63961,2022,11,16,KDAX
63962,2022,11,16,KDDC
63963,2022,11,16,KDFX
63964,2022,11,16,KDGX
63965,2022,11,16,KDIX
63966,2022,11,16,KDLH
63967,2022,11,16,KDMX
63968,2022,11,16,KDOX
63969,2022,11,16,KDTX
63970,2022,11,16,KDVN
63971,2022,11,16,KDYX
63972,2022,11,16,KEAX
63973,2022,11,16,KEMX
63974,2022,11,16,KENX
63975,2022,11,16,KEOX
63976,2022,11,16,KEPZ
63977,2022,11,16,KESX
63978,2022,11,16,KEVX
63979,2022,11,16,KEWX
63980,2022,11,16,KEYX
63981,2022,11,16,KFCX
63982,2022,11,16,KFDR
63983,2022,11,16,KFDX
63984,2022,11,16,KFFC
63985,2022,11,16,KFSD
63986,2022,11,16,KFSX
63987,2022,11,16,KFTG
63988,2022,11,16,KFWS
63989,2022,11,16,KGGW
63990,2022,11,16,KGJX
63991,2022,11,16,KGLD
63992,2022,11,16,KGRB
63993,2022,11,16,KGRK
63994,2022,11,16,KGRR
63995,2022,11,16,KGSP
63996,2022,11,16,KGWX
63997,2022,11,16,KGYX
63998,2022,11,16,KHDX
63999,2022,11,16,KHGX
64000,2022,11,16,KHNX
64001,2022,11,16,KHPX
64002,2022,11,16,KHTX
64003,2022,11,16,KICT
64004,2022,11,16,KICX
64005,2022,11,16,KILN
64006,2022,11,16,KILX
64007,2022,11,16,KIND
64008,2022,11,16,KINX
64009,2022,11,16,KIWA
64010,2022,11,16,KIWX
64011,2022,11,16,KJAX
64012,2022,11,16,KJGX
64013,2022,11,16,KJKL
64014,2022,11,16,KLBB
64015,2022,11,16,KLCH
64016,2022,11,16,KLGX
64017,2022,11,16,KLIX
64018,2022,11,16,KLNX
64019,2022,11,16,KLOT
64020,2022,11,16,KLRX
64021,2022,11,16,KLSX
64022,2022,11,16,KLTX
64023,2022,11,16,KLVX
64024,2022,11,16,KLWX
64025,2022,11,16,KLZK
64026,2022,11,16,KMAF
64027,2022,11,16,KMAX
64028,2022,11,16,KMBX
64029,2022,11,16,KMHX
64030,2022,11,16,KMKX
64031,2022,11,16,KMLB
64032,2022,11,16,KMOB
64033,2022,11,16,KMPX
64034,2022,11,16,KMQT
64035,2022,11,16,KMRX
64036,2022,11,16,KMSX
64037,2022,11,16,KMTX
64038,2022,11,16,KMUX
64039,2022,11,16,KMVX
64040,2022,11,16,KMXX
64041,2022,11,16,KNKX
64042,2022,11,16,KNQA
64043,2022,11,16,KOAX
64044,2022,11,16,KOHX
64045,2022,11,16,KOKX
64046,2022,11,16,KOTX
64047,2022,11,16,KPAH
64048,2022,11,16,KPBZ
64049,2022,11,16,KPDT
64050,2022,11,16,KPOE
64051,2022,11,16,KPUX
64052,2022,11,16,KRAX
64053,2022,11,16,KRGX
64054,2022,11,16,KRIW
64055,2022,11,16,KRLX
64056,2022,11,16,KRTX
64057,2022,11,16,KSFX
64058,2022,11,16,KSGF
64059,2022,11,16,KSHV
64060,2022,11,16,KSJT
64061,2022,11,16,KSOX
64062,2022,11,16,KSRX
64063,2022,11,16,KTBW
64064,2022,11,16,KTFX
64065,2022,11,16,KTLH
64066,2022,11,16,KTLX
64067,2022,11,16,KTWX
64068,2022,11,16,KTYX
64069,2022,11,16,KUDX
64070,2022,11,16,KUEX
64071,2022,11,16,KVAX
64072,2022,11,16,KVBX
64073,2022,11,16,KVNX
64074,2022,11,16,KVTX
64075,2022,11,16,KVWX
64076,2022,11,16,KYUX
64077,2022,11,16,PACG
64078,2022,11,16,PAEC
64079,2022,11,16,PAHG
64080,2022,11,16,PAIH
64081,2022,11,16,PAKC
64082,2022,11,16,PAPD
64083,2022,11,16,PGUA
64084,2022,11,16,PHKI
64085,2022,11,16,PHKM
64086,2022,11,16,PHMO
64087,2022,11,16,PHWA
64088,2022,11,16,RKJK
64089,2022,11,16,RODN
64090,2022,11,16,TADW
64091,2022,11,16,TATL
64092,2022,11,16,TBNA
64093,2022,11,16,TBOS
64094,2022,11,16,TBWI
64095,2022,11,16,TCLT
64096,2022,11,16,TCMH
64097,2022,11,16,TCVG
64098,2022,11,16,TDAL
64099,2022,11,16,TDAY
64100,2022,11,16,TDCA
64101,2022,11,16,TDEN
64102,2022,11,16,TDFW
64103,2022,11,16,TDTW
64104,2022,11,16,TEWR
64105,2022,11,16,TFLL
64106,2022,11,16,THOU
64107,2022,11,16,TIAD
64108,2022,11,16,TIAH
64109,2022,11,16,TICH
64110,2022,11,16,TIDS
64111,2022,11,16,TJFK
64112,2022,11,16,TJUA
64113,2022,11,16,TLAS
64114,2022,11,16,TLVE
64115,2022,11,16,TMCI
64116,2022,11,16,TMCO
64117,2022,11,16,TMDW
64118,2022,11,16,TMEM
64119,2022,11,16,TMIA
64120,2022,11,16,TMKE
64121,2022,11,16,TMSP
64122,2022,11,16,TMSY
64123,2022,11,16,TOKC
64124,2022,11,16,TORD
64125,2022,11,16,TPHL
64126,2022,11,16,TPHX
64127,2022,11,16,TPIT
64128,2022,11,16,TRDU
64129,2022,11,16,TSDF
64130,2022,11,16,TSJU
64131,2022,11,16,TSLC
64132,2022,11,16,TSTL
64133,2022,11,16,TTPA
64134,2022,11,16,TTUL
64135,2022,11,17,FOP1
64136,2022,11,17,KABR
64137,2022,11,17,KABX
64138,2022,11,17,KAKQ
64139,2022,11,17,KAMA
64140,2022,11,17,KAMX
64141,2022,11,17,KAPX
64142,2022,11,17,KARX
64143,2022,11,17,KATX
64144,2022,11,17,KBBX
64145,2022,11,17,KBGM
64146,2022,11,17,KBHX
64147,2022,11,17,KBIS
64148,2022,11,17,KBLX
64149,2022,11,17,KBMX
64150,2022,11,17,KBOX
64151,2022,11,17,KBRO
64152,2022,11,17,KBUF
64153,2022,11,17,KBYX
64154,2022,11,17,KCAE
64155,2022,11,17,KCBW
64156,2022,11,17,KCBX
64157,2022,11,17,KCCX
64158,2022,11,17,KCLE
64159,2022,11,17,KCLX
64160,2022,11,17,KCRP
64161,2022,11,17,KCXX
64162,2022,11,17,KCYS
64163,2022,11,17,KDAX
64164,2022,11,17,KDDC
64165,2022,11,17,KDFX
64166,2022,11,17,KDGX
64167,2022,11,17,KDIX
64168,2022,11,17,KDLH
64169,2022,11,17,KDMX
64170,2022,11,17,KDOX
64171,2022,11,17,KDTX
64172,2022,11,17,KDVN
64173,2022,11,17,KDYX
64174,2022,11,17,KEAX
64175,2022,11,17,KEMX
64176,2022,11,17,KENX
64177,2022,11,17,KEOX
64178,2022,11,17,KEPZ
64179,2022,11,17,KESX
64180,2022,11,17,KEVX
64181,2022,11,17,KEWX
64182,2022,11,17,KEYX
64183,2022,11,17,KFCX
64184,2022,11,17,KFDR
64185,2022,11,17,KFDX
64186,2022,11,17,KFFC
64187,2022,11,17,KFSD
64188,2022,11,17,KFSX
64189,2022,11,17,KFTG
64190,2022,11,17,KFWS
64191,2022,11,17,KGGW
64192,2022,11,17,KGJX
64193,2022,11,17,KGLD
64194,2022,11,17,KGRB
64195,2022,11,17,KGRK
64196,2022,11,17,KGRR
64197,2022,11,17,KGSP
64198,2022,11,17,KGWX
64199,2022,11,17,KGYX
64200,2022,11,17,KHDX
64201,2022,11,17,KHGX
64202,2022,11,17,KHNX
64203,2022,11,17,KHPX
64204,2022,11,17,KHTX
64205,2022,11,17,KICT
64206,2022,11,17,KICX
64207,2022,11,17,KILN
64208,2022,11,17,KILX
64209,2022,11,17,KIND
64210,2022,11,17,KINX
64211,2022,11,17,KIWA
64212,2022,11,17,KIWX
64213,2022,11,17,KJAX
64214,2022,11,17,KJGX
64215,2022,11,17,KJKL
64216,2022,11,17,KLBB
64217,2022,11,17,KLCH
64218,2022,11,17,KLGX
64219,2022,11,17,KLIX
64220,2022,11,17,KLNX
64221,2022,11,17,KLOT
64222,2022,11,17,KLRX
64223,2022,11,17,KLSX
64224,2022,11,17,KLTX
64225,2022,11,17,KLVX
64226,2022,11,17,KLWX
64227,2022,11,17,KLZK
64228,2022,11,17,KMAF
64229,2022,11,17,KMAX
64230,2022,11,17,KMBX
64231,2022,11,17,KMHX
64232,2022,11,17,KMKX
64233,2022,11,17,KMLB
64234,2022,11,17,KMOB
64235,2022,11,17,KMPX
64236,2022,11,17,KMQT
64237,2022,11,17,KMRX
64238,2022,11,17,KMSX
64239,2022,11,17,KMTX
64240,2022,11,17,KMUX
64241,2022,11,17,KMVX
64242,2022,11,17,KMXX
64243,2022,11,17,KNKX
64244,2022,11,17,KNQA
64245,2022,11,17,KOAX
64246,2022,11,17,KOHX
64247,2022,11,17,KOKX
64248,2022,11,17,KOTX
64249,2022,11,17,KPAH
64250,2022,11,17,KPBZ
64251,2022,11,17,KPDT
64252,2022,11,17,KPOE
64253,2022,11,17,KPUX
64254,2022,11,17,KRAX
64255,2022,11,17,KRGX
64256,2022,11,17,KRIW
64257,2022,11,17,KRLX
64258,2022,11,17,KRTX
64259,2022,11,17,KSFX
64260,2022,11,17,KSGF
64261,2022,11,17,KSHV
64262,2022,11,17,KSJT
64263,2022,11,17,KSOX
64264,2022,11,17,KSRX
64265,2022,11,17,KTBW
64266,2022,11,17,KTFX
64267,2022,11,17,KTLH
64268,2022,11,17,KTLX
64269,2022,11,17,KTWX
64270,2022,11,17,KTYX
64271,2022,11,17,KUDX
64272,2022,11,17,KUEX
64273,2022,11,17,KVAX
64274,2022,11,17,KVBX
64275,2022,11,17,KVNX
64276,2022,11,17,KVTX
64277,2022,11,17,KVWX
64278,2022,11,17,KYUX
64279,2022,11,17,PACG
64280,2022,11,17,PAEC
64281,2022,11,17,PAHG
64282,2022,11,17,PAIH
64283,2022,11,17,PAKC
64284,2022,11,17,PAPD
64285,2022,11,17,PGUA
64286,2022,11,17,PHKI
64287,2022,11,17,PHKM
64288,2022,11,17,PHMO
64289,2022,11,17,PHWA
64290,2022,11,17,RKJK
64291,2022,11,17,RKSG
64292,2022,11,17,RODN
64293,2022,11,17,TADW
64294,2022,11,17,TATL
64295,2022,11,17,TBNA
64296,2022,11,17,TBOS
64297,2022,11,17,TBWI
64298,2022,11,17,TCLT
64299,2022,11,17,TCMH
64300,2022,11,17,TCVG
64301,2022,11,17,TDAL
64302,2022,11,17,TDAY
64303,2022,11,17,TDCA
64304,2022,11,17,TDEN
64305,2022,11,17,TDFW
64306,2022,11,17,TDTW
64307,2022,11,17,TEWR
64308,2022,11,17,TFLL
64309,2022,11,17,THOU
64310,2022,11,17,TIAD
64311,2022,11,17,TIAH
64312,2022,11,17,TICH
64313,2022,11,17,TIDS
64314,2022,11,17,TJFK
64315,2022,11,17,TJUA
64316,2022,11,17,TLAS
64317,2022,11,17,TLVE
64318,2022,11,17,TMCI
64319,2022,11,17,TMCO
64320,2022,11,17,TMDW
64321,2022,11,17,TMEM
64322,2022,11,17,TMIA
64323,2022,11,17,TMKE
64324,2022,11,17,TMSP
64325,2022,11,17,TMSY
64326,2022,11,17,TOKC
64327,2022,11,17,TORD
64328,2022,11,17,TPHL
64329,2022,11,17,TPHX
64330,2022,11,17,TPIT
64331,2022,11,17,TRDU
64332,2022,11,17,TSDF
64333,2022,11,17,TSJU
64334,2022,11,17,TSLC
64335,2022,11,17,TSTL
64336,2022,11,17,TTPA
64337,2022,11,17,TTUL
64338,2022,11,18,FOP1
64339,2022,11,18,KABR
64340,2022,11,18,KABX
64341,2022,11,18,KAKQ
64342,2022,11,18,KAMA
64343,2022,11,18,KAMX
64344,2022,11,18,KAPX
64345,2022,11,18,KARX
64346,2022,11,18,KATX
64347,2022,11,18,KBBX
64348,2022,11,18,KBGM
64349,2022,11,18,KBHX
64350,2022,11,18,KBIS
64351,2022,11,18,KBLX
64352,2022,11,18,KBMX
64353,2022,11,18,KBOX
64354,2022,11,18,KBRO
64355,2022,11,18,KBUF
64356,2022,11,18,KBYX
64357,2022,11,18,KCAE
64358,2022,11,18,KCBW
64359,2022,11,18,KCBX
64360,2022,11,18,KCCX
64361,2022,11,18,KCLE
64362,2022,11,18,KCLX
64363,2022,11,18,KCRP
64364,2022,11,18,KCXX
64365,2022,11,18,KCYS
64366,2022,11,18,KDAX
64367,2022,11,18,KDDC
64368,2022,11,18,KDFX
64369,2022,11,18,KDGX
64370,2022,11,18,KDIX
64371,2022,11,18,KDLH
64372,2022,11,18,KDMX
64373,2022,11,18,KDOX
64374,2022,11,18,KDTX
64375,2022,11,18,KDVN
64376,2022,11,18,KDYX
64377,2022,11,18,KEAX
64378,2022,11,18,KEMX
64379,2022,11,18,KENX
64380,2022,11,18,KEOX
64381,2022,11,18,KEPZ
64382,2022,11,18,KESX
64383,2022,11,18,KEVX
64384,2022,11,18,KEWX
64385,2022,11,18,KEYX
64386,2022,11,18,KFCX
64387,2022,11,18,KFDR
64388,2022,11,18,KFDX
64389,2022,11,18,KFFC
64390,2022,11,18,KFSD
64391,2022,11,18,KFSX
64392,2022,11,18,KFTG
64393,2022,11,18,KFWS
64394,2022,11,18,KGGW
64395,2022,11,18,KGJX
64396,2022,11,18,KGLD
64397,2022,11,18,KGRB
64398,2022,11,18,KGRK
64399,2022,11,18,KGRR
64400,2022,11,18,KGSP
64401,2022,11,18,KGWX
64402,2022,11,18,KGYX
64403,2022,11,18,KHDX
64404,2022,11,18,KHGX
64405,2022,11,18,KHNX
64406,2022,11,18,KHPX
64407,2022,11,18,KHTX
64408,2022,11,18,KICT
64409,2022,11,18,KICX
64410,2022,11,18,KILN
64411,2022,11,18,KILX
64412,2022,11,18,KIND
64413,2022,11,18,KINX
64414,2022,11,18,KIWA
64415,2022,11,18,KIWX
64416,2022,11,18,KJAX
64417,2022,11,18,KJGX
64418,2022,11,18,KJKL
64419,2022,11,18,KLBB
64420,2022,11,18,KLCH
64421,2022,11,18,KLGX
64422,2022,11,18,KLIX
64423,2022,11,18,KLNX
64424,2022,11,18,KLOT
64425,2022,11,18,KLRX
64426,2022,11,18,KLSX
64427,2022,11,18,KLTX
64428,2022,11,18,KLVX
64429,2022,11,18,KLWX
64430,2022,11,18,KLZK
64431,2022,11,18,KMAF
64432,2022,11,18,KMAX
64433,2022,11,18,KMBX
64434,2022,11,18,KMHX
64435,2022,11,18,KMKX
64436,2022,11,18,KMLB
64437,2022,11,18,KMOB
64438,2022,11,18,KMPX
64439,2022,11,18,KMQT
64440,2022,11,18,KMRX
64441,2022,11,18,KMSX
64442,2022,11,18,KMTX
64443,2022,11,18,KMUX
64444,2022,11,18,KMVX
64445,2022,11,18,KMXX
64446,2022,11,18,KNKX
64447,2022,11,18,KNQA
64448,2022,11,18,KOAX
64449,2022,11,18,KOHX
64450,2022,11,18,KOKX
64451,2022,11,18,KOTX
64452,2022,11,18,KPAH
64453,2022,11,18,KPBZ
64454,2022,11,18,KPDT
64455,2022,11,18,KPOE
64456,2022,11,18,KPUX
64457,2022,11,18,KRAX
64458,2022,11,18,KRGX
64459,2022,11,18,KRIW
64460,2022,11,18,KRLX
64461,2022,11,18,KRTX
64462,2022,11,18,KSFX
64463,2022,11,18,KSGF
64464,2022,11,18,KSHV
64465,2022,11,18,KSJT
64466,2022,11,18,KSOX
64467,2022,11,18,KSRX
64468,2022,11,18,KTBW
64469,2022,11,18,KTFX
64470,2022,11,18,KTLH
64471,2022,11,18,KTLX
64472,2022,11,18,KTWX
64473,2022,11,18,KTYX
64474,2022,11,18,KUDX
64475,2022,11,18,KUEX
64476,2022,11,18,KVAX
64477,2022,11,18,KVBX
64478,2022,11,18,KVNX
64479,2022,11,18,KVTX
64480,2022,11,18,KVWX
64481,2022,11,18,KYUX
64482,2022,11,18,PACG
64483,2022,11,18,PAEC
64484,2022,11,18,PAHG
64485,2022,11,18,PAIH
64486,2022,11,18,PAKC
64487,2022,11,18,PAPD
64488,2022,11,18,PGUA
64489,2022,11,18,PHKI
64490,2022,11,18,PHKM
64491,2022,11,18,PHMO
64492,2022,11,18,PHWA
64493,2022,11,18,RKJK
64494,2022,11,18,RKSG
64495,2022,11,18,RODN
64496,2022,11,18,TADW
64497,2022,11,18,TATL
64498,2022,11,18,TBNA
64499,2022,11,18,TBOS
64500,2022,11,18,TBWI
64501,2022,11,18,TCLT
64502,2022,11,18,TCMH
64503,2022,11,18,TCVG
64504,2022,11,18,TDAL
64505,2022,11,18,TDAY
64506,2022,11,18,TDCA
64507,2022,11,18,TDEN
64508,2022,11,18,TDFW
64509,2022,11,18,TDTW
64510,2022,11,18,TEWR
64511,2022,11,18,TFLL
64512,2022,11,18,THOU
64513,2022,11,18,TIAD
64514,2022,11,18,TIAH
64515,2022,11,18,TICH
64516,2022,11,18,TIDS
64517,2022,11,18,TJFK
64518,2022,11,18,TJUA
64519,2022,11,18,TLAS
64520,2022,11,18,TLVE
64521,2022,11,18,TMCI
64522,2022,11,18,TMCO
64523,2022,11,18,TMDW
64524,2022,11,18,TMEM
64525,2022,11,18,TMIA
64526,2022,11,18,TMKE
64527,2022,11,18,TMSP
64528,2022,11,18,TMSY
64529,2022,11,18,TOKC
64530,2022,11,18,TORD
64531,2022,11,18,TPHL
64532,2022,11,18,TPHX
64533,2022,11,18,TPIT
64534,2022,11,18,TRDU
64535,2022,11,18,TSDF
64536,2022,11,18,TSJU
64537,2022,11,18,TSLC
64538,2022,11,18,TSTL
64539,2022,11,18,TTPA
64540,2022,11,18,TTUL
64541,2022,11,19,FOP1
64542,2022,11,19,KABR
64543,2022,11,19,KABX
64544,2022,11,19,KAKQ
64545,2022,11,19,KAMA
64546,2022,11,19,KAMX
64547,2022,11,19,KAPX
64548,2022,11,19,KARX
64549,2022,11,19,KATX
64550,2022,11,19,KBBX
64551,2022,11,19,KBGM
64552,2022,11,19,KBHX
64553,2022,11,19,KBIS
64554,2022,11,19,KBLX
64555,2022,11,19,KBMX
64556,2022,11,19,KBOX
64557,2022,11,19,KBRO
64558,2022,11,19,KBUF
64559,2022,11,19,KBYX
64560,2022,11,19,KCAE
64561,2022,11,19,KCBW
64562,2022,11,19,KCBX
64563,2022,11,19,KCCX
64564,2022,11,19,KCLE
64565,2022,11,19,KCLX
64566,2022,11,19,KCRP
64567,2022,11,19,KCXX
64568,2022,11,19,KCYS
64569,2022,11,19,KDAX
64570,2022,11,19,KDDC
64571,2022,11,19,KDFX
64572,2022,11,19,KDGX
64573,2022,11,19,KDIX
64574,2022,11,19,KDLH
64575,2022,11,19,KDMX
64576,2022,11,19,KDOX
64577,2022,11,19,KDTX
64578,2022,11,19,KDVN
64579,2022,11,19,KDYX
64580,2022,11,19,KEAX
64581,2022,11,19,KEMX
64582,2022,11,19,KENX
64583,2022,11,19,KEOX
64584,2022,11,19,KEPZ
64585,2022,11,19,KESX
64586,2022,11,19,KEVX
64587,2022,11,19,KEWX
64588,2022,11,19,KEYX
64589,2022,11,19,KFCX
64590,2022,11,19,KFDR
